,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
3600,,,,,0,20.0,11,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3601,,,,,1,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3602,"[30, 54]",,2.0,,2,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3603,,,,,3,20.0,55,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3604,,,,,4,20.0,39,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3605,,,,,5,20.0,56,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3606,"[30, 54]",,2.0,,6,20.0,28,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3607,,,,,7,20.0,36,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3608,"[30, 54]",,2.0,,8,20.0,48,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3609,"[30, 54]",,2.0,,9,20.0,5,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3610,"[30, 54]",,2.0,,10,20.0,30,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3611,"[30, 54]",,2.0,,11,20.0,36,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3612,,,,,12,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3613,"[30, 54]",,2.0,,13,20.0,59,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3614,"[30, 54]",,2.0,,14,20.0,19,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3615,"[30, 54]",,2.0,,15,20.0,6,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3616,"[30, 54]",,2.0,,16,20.0,2,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3617,,,,,17,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3618,,,,,18,20.0,0,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3619,"[30, 54]",,2.0,,19,20.0,7,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-76612-1111-234
3620,,,,,0,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3621,"[30, 54]",,2.0,,1,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3622,"[30, 54]",,2.0,,2,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3623,"[30, 54]",,2.0,,3,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3624,"[30, 54]",,2.0,,4,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3625,,,,,5,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3626,,,,,6,20.0,27,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3627,"[30, 54]",,2.0,,7,20.0,60,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3628,"[30, 54]",,2.0,,8,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3629,,,,,9,20.0,3,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3630,,,,,10,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3631,,,,,11,20.0,17,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3632,,,,,12,20.0,1,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3633,"[30, 54]",,2.0,,13,20.0,37,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3634,,,,,14,20.0,14,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3635,"[30, 54]",,2.0,,15,20.0,47,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3636,,,,,16,20.0,48,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3637,,,,,17,20.0,27,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3638,"[30, 54]",,2.0,,18,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3639,,,,,19,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56211-1111-181
3640,,,,,0,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3641,"[30, 54]",,2.0,,1,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3642,,,,,2,20.0,14,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3643,,,,,3,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3644,,,,,4,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3645,"[30, 54]",,2.0,,5,20.0,60,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3646,,,,,6,20.0,1,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3647,"[30, 54]",,2.0,,7,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3648,"[30, 54]",,2.0,,8,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3649,,,,,9,20.0,9,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3650,"[30, 54]",,2.0,,10,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3651,"[30, 54]",,2.0,,11,20.0,50,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3652,"[30, 54]",,2.0,,12,20.0,23,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3653,,,,,13,20.0,50,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3654,,,,,14,20.0,35,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3655,,,,,15,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3656,"[30, 54]",,2.0,,16,20.0,20,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3657,,,,,17,20.0,46,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3658,"[30, 54]",,2.0,,18,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3659,"[30, 54]",,2.0,,19,20.0,48,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-60310-1111-193
3660,"[30, 54]",,2.0,,0,20.0,6,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3661,,,,,1,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3662,,,,,2,20.0,10,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3663,,,,,3,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3664,"[30, 54]",,2.0,,4,20.0,22,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3665,"[30, 54]",,2.0,,5,20.0,6,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3666,"[30, 54]",,2.0,,6,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3667,"[30, 54]",,2.0,,7,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3668,,,,,8,20.0,58,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3669,,,,,9,20.0,5,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3670,,,,,10,20.0,30,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3671,"[30, 54]",,2.0,,11,20.0,33,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3672,"[30, 54]",,2.0,,12,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3673,,,,,13,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3674,"[30, 54]",,2.0,,14,20.0,11,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3675,"[30, 54]",,2.0,,15,20.0,34,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3676,,,,,16,20.0,38,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3677,"[30, 54]",,2.0,,17,20.0,21,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3678,"[30, 54]",,2.0,,18,20.0,40,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3679,,,,,19,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-48108-1111-165
3680,,,,,0,20.0,9,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3681,"[30, 54]",,2.0,,1,20.0,4,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3682,,,,,2,20.0,57,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3683,,,,,3,20.0,27,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3684,,,,,4,20.0,23,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3685,"[30, 54]",,2.0,,5,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3686,"[30, 54]",,2.0,,6,20.0,56,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3687,"[30, 54]",,2.0,,7,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3688,,,,,8,20.0,32,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3689,,,,,9,20.0,52,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3690,"[30, 54]",,2.0,,10,20.0,34,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3691,"[30, 54]",,2.0,,11,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3692,,,,,12,20.0,31,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3693,,,,,13,20.0,56,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3694,,,,,14,20.0,17,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3695,,,,,15,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3696,"[30, 54]",,2.0,,16,20.0,56,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3697,,,,,17,20.0,55,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3698,"[30, 54]",,2.0,,18,20.0,5,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3699,,,,,19,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175
3700,"[30, 54]",,2.0,,0,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3701,"[30, 54]",,2.0,,1,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3702,"[30, 54]",,2.0,,2,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3703,,,,,3,20.0,54,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3704,,,,,4,20.0,42,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3705,,,,,5,20.0,38,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3706,,,,,6,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3707,,,,,7,20.0,0,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3708,,,,,8,20.0,32,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3709,"[30, 54]",,2.0,,9,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3710,"[30, 54]",,2.0,,10,20.0,48,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3711,"[30, 54]",,2.0,,11,20.0,17,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3712,,,,,12,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3713,"[30, 54]",,2.0,,13,20.0,27,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3714,"[30, 54]",,2.0,,14,20.0,50,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3715,,,,,15,20.0,8,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3716,,,,,16,20.0,47,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3717,"[30, 54]",,2.0,,17,20.0,40,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3718,,,,,18,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3719,,,,,19,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-65601-1111-223
3720,"[30, 54]",,2.0,,0,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3721,"[30, 54]",,2.0,,1,20.0,3,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3722,"[30, 54]",,2.0,,2,20.0,3,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3723,,,,,3,20.0,0,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3724,"[30, 54]",,2.0,,4,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3725,,,,,5,20.0,11,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3726,"[30, 54]",,2.0,,6,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3727,,,,,7,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3728,,,,,8,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3729,"[30, 54]",,2.0,,9,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3730,"[30, 54]",,2.0,,10,20.0,56,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3731,,,,,11,20.0,37,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3732,,,,,12,20.0,54,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3733,"[30, 54]",,2.0,,13,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3734,"[30, 54]",,2.0,,14,20.0,53,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3735,,,,,15,20.0,15,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3736,"[30, 54]",,2.0,,16,20.0,53,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3737,"[30, 54]",,2.0,,17,20.0,54,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3738,,,,,18,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3739,,,,,19,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-69605-1111-227
3740,"[30, 54]",,2.0,,0,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3741,,,,,1,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3742,"[30, 54]",,2.0,,2,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3743,"[30, 54]",,2.0,,3,20.0,50,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3744,,,,,4,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3745,,,,,5,20.0,17,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3746,"[30, 54]",,2.0,,6,20.0,12,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3747,,,,,7,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3748,,,,,8,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3749,,,,,9,20.0,11,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3750,"[30, 54]",,2.0,,10,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3751,"[30, 54]",,2.0,,11,20.0,55,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3752,,,,,12,20.0,29,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3753,,,,,13,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3754,"[30, 54]",,2.0,,14,20.0,48,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3755,,,,,15,20.0,5,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3756,,,,,16,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3757,"[30, 54]",,2.0,,17,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3758,,,,,18,20.0,11,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3759,,,,,19,20.0,48,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-56401-1111-197
3760,,,,,0,20.0,6,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3761,"[30, 54]",,2.0,,1,20.0,3,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3762,"[30, 54]",,2.0,,2,20.0,42,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3763,"[30, 54]",,2.0,,3,20.0,30,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3764,"[30, 54]",,2.0,,4,20.0,31,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3765,,,,,5,20.0,24,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3766,,,,,6,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3767,"[30, 54]",,2.0,,7,20.0,33,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3768,,,,,8,20.0,27,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3769,"[30, 54]",,2.0,,9,20.0,1,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3770,"[30, 54]",,2.0,,10,20.0,5,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3771,"[30, 54]",,2.0,,11,20.0,39,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3772,"[30, 54]",,2.0,,12,20.0,38,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3773,"[30, 54]",,2.0,,13,20.0,38,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3774,,,,,14,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3775,,,,,15,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3776,"[30, 54]",,2.0,,16,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3777,"[30, 54]",,2.0,,17,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3778,"[30, 54]",,2.0,,18,20.0,49,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3779,,,,,19,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-59404-1111-200
3780,"[30, 54]",,2.0,,0,20.0,12,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3781,,,,,1,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3782,"[30, 54]",,2.0,,2,20.0,40,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3783,,,,,3,20.0,20,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3784,"[30, 54]",,2.0,,4,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3785,,,,,5,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3786,"[30, 54]",,2.0,,6,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3787,,,,,7,20.0,4,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3788,,,,,8,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3789,"[30, 54]",,2.0,,9,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3790,,,,,10,20.0,6,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3791,"[30, 54]",,2.0,,11,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3792,"[30, 54]",,2.0,,12,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
3793,"[30, 54]",,2.0,,13,20.0,20,,,,,50,100,3,Ibanez Power Strat Clean Bridge+Neck SC,G53-63408-1111-204
