,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
4267,,,,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4268,"[30, 54]",,2.0,,8,,,,,,,77.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4269,"[30, 54]",,2.0,,9,,,0.4,3.0,0.8,0.5,67.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4270,,,,,10,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4271,"[30, 54]",,2.0,,11,20.0,51.0,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4272,"[30, 54]",,2.0,,12,,,,,,,81.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4273,"[30, 54]",,2.0,,13,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4274,"[30, 54]",,2.0,,14,,,0.4,3.0,0.8,0.5,64.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4275,"[30, 54]",,2.0,,15,,,0.4,3.0,0.8,0.5,96.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4276,,,,,16,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4277,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4278,"[30, 54]",,2.0,,18,20.0,31.0,,,,,54.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4279,,,,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_64_71_76
4280,"[30, 54]",,2.0,,0,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4281,,,,,1,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4282,,,,,2,20.0,33.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4283,"[30, 54]",,2.0,,3,20.0,65.0,0.4,3.0,0.8,0.5,88.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4284,"[30, 54]",,2.0,,4,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4285,,,,,5,20.0,68.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4286,"[30, 54]",,2.0,,6,20.0,66.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4287,"[30, 54]",,2.0,,7,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4288,,,,,8,,,,,,,91.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4289,"[30, 54]",,2.0,,9,20.0,41.0,0.4,3.0,0.8,0.5,81.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4290,"[30, 54]",,2.0,,10,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4291,,,,,11,20.0,52.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4292,"[30, 54]",,2.0,,12,,,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4293,"[30, 54]",,2.0,,13,,,0.4,3.0,0.8,0.5,100.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4294,"[30, 54]",,2.0,,14,20.0,47.0,,,,,89.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4295,"[30, 54]",,2.0,,15,,,0.4,3.0,0.8,0.5,94.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4296,"[30, 54]",,2.0,,16,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4297,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4298,"[30, 54]",,2.0,,18,20.0,63.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4299,"[30, 54]",,2.0,,19,,,,,,,56.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-60310-1111-00115_powerchords_root_60_67_72
4300,,,,,0,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4301,,,,,1,,,,,,,69.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4302,,,,,2,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4303,,,,,3,,,,,,,55.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4304,"[30, 54]",,2.0,,4,20.0,42.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4305,"[30, 54]",,2.0,,5,,,0.4,3.0,0.8,0.5,81.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4306,"[30, 54]",,2.0,,6,20.0,55.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4307,"[30, 54]",,2.0,,7,,,,,,,84.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4308,"[30, 54]",,2.0,,8,20.0,37.0,0.4,3.0,0.8,0.5,88.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4309,"[30, 54]",,2.0,,9,20.0,24.0,,,,,63.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4310,"[30, 54]",,2.0,,10,,,,,,,96.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4311,"[30, 54]",,2.0,,11,20.0,29.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4312,"[30, 54]",,2.0,,12,20.0,40.0,0.4,3.0,0.8,0.5,77.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4313,,,,,13,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4314,,,,,14,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4315,"[30, 54]",,2.0,,15,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4316,"[30, 54]",,2.0,,16,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4317,"[30, 54]",,2.0,,17,20.0,62.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4318,,,,,18,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4319,"[30, 54]",,2.0,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_51_58_63
4320,"[30, 54]",,2.0,,0,,,,,,,60.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4321,,,,,1,,,0.4,3.0,0.8,0.5,56.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4322,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4323,,,,,3,20.0,70.0,,,,,92.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4324,,,,,4,20.0,66.0,,,,,67.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4325,"[30, 54]",,2.0,,5,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4326,"[30, 54]",,2.0,,6,20.0,22.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4327,"[30, 54]",,2.0,,7,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4328,,,,,8,20.0,70.0,,,,,93.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4329,,,,,9,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4330,"[30, 54]",,2.0,,10,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4331,"[30, 54]",,2.0,,11,20.0,59.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4332,"[30, 54]",,2.0,,12,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4333,"[30, 54]",,2.0,,13,,,0.4,3.0,0.8,0.5,96.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4334,,,,,14,,,,,,,77.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4335,"[30, 54]",,2.0,,15,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4336,,,,,16,20.0,28.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4337,,,,,17,,,0.4,3.0,0.8,0.5,76.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4338,,,,,18,20.0,70.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4339,,,,,19,20.0,39.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-42102-1111-00081_powerchords_root_42_49_54
4340,"[30, 54]",,2.0,,0,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4341,"[30, 54]",,2.0,,1,20.0,59.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4342,"[30, 54]",,2.0,,2,20.0,63.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4343,"[30, 54]",,2.0,,3,20.0,58.0,,,,,89.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4344,,,,,4,,,,,,,95.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4345,,,,,5,20.0,41.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4346,"[30, 54]",,2.0,,6,20.0,66.0,0.4,3.0,0.8,0.5,68.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4347,"[30, 54]",,2.0,,7,20.0,20.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4348,"[30, 54]",,2.0,,8,20.0,46.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4349,"[30, 54]",,2.0,,9,20.0,45.0,0.4,3.0,0.8,0.5,64.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4350,"[30, 54]",,2.0,,10,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4351,"[30, 54]",,2.0,,11,20.0,24.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4352,,,,,12,,,0.4,3.0,0.8,0.5,58.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4353,"[30, 54]",,2.0,,13,,,0.4,3.0,0.8,0.5,57.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4354,,,,,14,,,,,,,84.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4355,,,,,15,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4356,"[30, 54]",,2.0,,16,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4357,,,,,17,20.0,23.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4358,"[30, 54]",,2.0,,18,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4359,"[30, 54]",,2.0,,19,20.0,56.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-61502-1111-00133_powerchords_root_61_68_73
4360,,,,,0,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4361,,,,,1,20.0,23.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4362,"[30, 54]",,2.0,,2,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4363,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,94.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4364,"[30, 54]",,2.0,,4,,,0.4,3.0,0.8,0.5,74.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4365,"[30, 54]",,2.0,,5,,,0.4,3.0,0.8,0.5,89.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4366,"[30, 54]",,2.0,,6,,,0.4,3.0,0.8,0.5,84.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4367,,,,,7,20.0,42.0,0.4,3.0,0.8,0.5,63.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4368,"[30, 54]",,2.0,,8,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4369,"[30, 54]",,2.0,,9,20.0,54.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4370,,,,,10,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4371,,,,,11,20.0,45.0,0.4,3.0,0.8,0.5,95.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4372,,,,,12,20.0,66.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4373,"[30, 54]",,2.0,,13,20.0,62.0,,,,,96.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4374,"[30, 54]",,2.0,,14,,,,,,,92.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4375,"[30, 54]",,2.0,,15,20.0,40.0,,,,,69.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4376,"[30, 54]",,2.0,,16,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4377,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,53.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4378,,,,,18,20.0,52.0,0.4,3.0,0.8,0.5,84.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4379,"[30, 54]",,2.0,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-62312-1111-00117_powerchords_root_62_69_74
4380,,,,,0,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4381,,,,,1,,,0.4,3.0,0.8,0.5,73.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4382,,,,,2,,,,,,,81.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4383,"[30, 54]",,2.0,,3,20.0,33.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4384,"[30, 54]",,2.0,,4,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4385,,,,,5,20.0,65.0,,,,,83.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4386,,,,,6,20.0,54.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4387,,,,,7,20.0,20.0,,,,,61.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4388,,,,,8,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4389,"[30, 54]",,2.0,,9,20.0,43.0,,,,,91.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4390,"[30, 54]",,2.0,,10,20.0,40.0,,,,,87.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4391,,,,,11,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4392,,,,,12,20.0,25.0,,,,,85.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4393,"[30, 54]",,2.0,,13,20.0,60.0,,,,,88.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4394,,,,,14,20.0,25.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4395,"[30, 54]",,2.0,,15,,,0.4,3.0,0.8,0.5,85.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4396,,,,,16,20.0,43.0,0.4,3.0,0.8,0.5,70.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4397,"[30, 54]",,2.0,,17,20.0,67.0,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4398,,,,,18,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4399,"[30, 54]",,2.0,,19,,,0.4,3.0,0.8,0.5,73.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-55400-1111-00118_powerchords_root_55_62_67
4400,"[30, 54]",,2.0,,0,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4401,,,,,1,,,0.4,3.0,0.8,0.5,93.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4402,,,,,2,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4403,"[30, 54]",,2.0,,3,20.0,29.0,0.4,3.0,0.8,0.5,65.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4404,,,,,4,20.0,59.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4405,,,,,5,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4406,,,,,6,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4407,"[30, 54]",,2.0,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4408,,,,,8,20.0,67.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4409,,,,,9,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4410,,,,,10,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4411,"[30, 54]",,2.0,,11,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4412,,,,,12,20.0,33.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4413,"[30, 54]",,2.0,,13,20.0,36.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4414,"[30, 54]",,2.0,,14,,,0.4,3.0,0.8,0.5,50.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4415,"[30, 54]",,2.0,,15,,,,,,,94.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4416,,,,,16,20.0,46.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4417,,,,,17,20.0,65.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4418,"[30, 54]",,2.0,,18,20.0,55.0,0.4,3.0,0.8,0.5,70.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4419,,,,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-52112-1111-00091_powerchords_root_52_59_64
4420,"[30, 54]",,2.0,,0,20.0,28.0,,,,,73.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4421,"[30, 54]",,2.0,,1,20.0,60.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4422,,,,,2,,,0.4,3.0,0.8,0.5,81.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4423,"[30, 54]",,2.0,,3,,,,,,,98.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4424,"[30, 54]",,2.0,,4,20.0,61.0,0.4,3.0,0.8,0.5,62.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4425,,,,,5,20.0,33.0,,,,,63.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4426,"[30, 54]",,2.0,,6,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4427,"[30, 54]",,2.0,,7,,,,,,,53.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4428,"[30, 54]",,2.0,,8,20.0,64.0,,,,,72.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4429,"[30, 54]",,2.0,,9,,,0.4,3.0,0.8,0.5,76.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4430,"[30, 54]",,2.0,,10,,,0.4,3.0,0.8,0.5,89.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4431,,,,,11,20.0,27.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4432,"[30, 54]",,2.0,,12,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4433,"[30, 54]",,2.0,,13,,,,,,,90.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4434,"[30, 54]",,2.0,,14,20.0,67.0,,,,,60.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4435,"[30, 54]",,2.0,,15,20.0,70.0,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4436,"[30, 54]",,2.0,,16,20.0,65.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4437,,,,,17,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4438,,,,,18,20.0,27.0,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4439,"[30, 54]",,2.0,,19,,,,,,,,,,Ibanez Power Strat Clean Neck HU,G53-47202-1111-00094_powerchords_root_47_54_59
4440,,,,,0,,,0.4,3.0,0.8,0.5,83.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
4441,,,,,1,20.0,40.0,,,,,68.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
4442,,,,,2,20.0,38.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
4443,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,52.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
4444,,,,,4,,,,,,,,,,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
4445,"[30, 54]",,2.0,,5,,,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Neck HU,pwch_41_48_53
